API Well Number,Well Name,Well Name Suffix,Bottom Lease Number,Bottom Area,Bottom Block,Company Name,Spud Date,BH Total MD (feet),True Vertical Depth (feet),TVD Subsea (feet),RKB,KOP,Total Depth Date,Status Date,Type Code,Status Code,Casing Cut Code,Water Depth (feet),Underwater Comp Stub,Surface Lease Number,Surface Latitude,Surface Longitude,Bottom Latitude,Bottom Longitude
608174128100, A009,ST00BP00,G07976,MC,  935,Shell Offshore Inc.,3/1/2014,18974,14840,14754,86,,4/10/2014,4/21/2014,D,ST,N,3849,N,G07975,28.03731633,-89.44434368,28.02057143,-89.42785298
608174112303,PI001,ST01BP02,G09873,MC,  810,Shell Offshore Inc.,3/4/2014,23272,18789,18707,82,14301,4/24/2014,5/31/2014,D,ST,N,3853,N,G05868,28.15824905,-89.09317492,28.17216715,-89.06998182
608174127800,  001,ST00BP00,G34458,MC,  768,Shell Offshore Inc.,5/6/2014,24859,23125,23044,81,,7/12/2014,7/18/2014,E,ST,N,4471,N,G34461,28.17488964,-88.96125358,28.19217484,-88.97125448
608174112302,PI001,ST01BP01,G09873,MC,  810,Shell Offshore Inc.,1/27/2014,20424,17687,17605,82,19113,1/31/2014,3/4/2014,D,ST,N,3853,N,G05868,28.15824905,-89.09317492,28.17172175,-89.07763992
608174126402,  001,ST00BP02,G24122,MC,  894,Shell Offshore Inc.,1/7/2014,24925,23195,23114,81,20990,2/6/2014,2/19/2014,E,ST,N,3787,N,G24122,28.07874105,-89.25594465,28.09014165,-89.25895935
608174126401,  001,ST00BP01,G24122,MC,  894,Shell Offshore Inc.,11/24/2013,23362,21856,21775,81,12851,12/22/2013,1/7/2014,E,ST,N,3787,N,G24122,28.07874105,-89.25594465,28.09078015,-89.25991955
608174112301,PI001,ST01BP00,G09873,MC,  810,Shell Offshore Inc.,11/17/2013,20314,17625,17543,82,14458,12/18/2013,1/27/2014,D,ST,N,3853,N,G05868,28.15824905,-89.09317492,28.17184775,-89.07792802
608174126400,  001,ST00BP00,G24122,MC,  894,Shell Offshore Inc.,8/11/2013,13084,13084,13003,81,,10/30/2013,11/24/2013,E,ST,N,3787,N,G24122,28.07874105,-89.25594465,28.07870545,-89.25601505
608174125301,  001,ST01BP00,G26254,MC,  393,Shell Offshore Inc.,6/19/2013,24156,23392,23317,75,20519,7/3/2013,7/29/2013,E,ST,N,7375,N,G26254,28.61518424,-87.93159932,28.61415604,-87.93736892
608174125400, P006,ST00BP00,G12166,MC,  765,Shell Offshore Inc.,1/2/2013,23117,18169,18085,84,,4/4/2013,8/22/2013,D,ST,N,3461,C,G05868,28.1763072,-89.11759416,28.1969675,-89.09715986
608174125300,  001,ST00BP00,G26254,MC,  393,Shell Offshore Inc.,1/9/2013,26385,25146,25071,75,,5/17/2013,6/19/2013,E,ST,N,7371,N,G26254,28.61518424,-87.93159932,28.61521184,-87.92078432
608174120401,  002,ST01BP00,G22919,MC,  984,Shell Offshore Inc.,12/18/2012,23860,23327,23246,81,19065,12/25/2012,1/6/2013,E,ST,N,4004,N,G31534,28.00820286,-89.16254778,28.00440346,-89.16705648
608174058001,  005,ST01BP00,G09896,MC,  899,Shell Offshore Inc.,12/20/1997,19783,18790,18704,86,15018,1/4/1998,3/23/2001,E,ST,N,4393,N,G09896,28.05649332,-89.00923944,28.06343002,-89.01250084
608174058700,  004,ST00BP00,G08852,MC,  764,Shell Offshore Inc.,12/11/1997,17580,17100,17018,82,,2/17/1998,6/5/1998,E,ST,N,3283,N,G08852,28.19400035,-89.17767865,28.19997375,-89.17960065
608174058000,  005,ST00BP00,G09896,MC,  899,Shell Offshore Inc.,10/6/1997,20013,19423,19337,86,,12/8/1997,12/20/1997,E,ST,N,4394,N,G09896,28.05649332,-89.00923944,28.05531182,-89.01609804
608174058100, A012,ST00BP00,G05868,MC,  809,Shell Offshore Inc.,10/21/1997,9770,9525,9318,207,,9/18/2003,9/18/2003,E,ST,N,3800,N,G05868,28.15395717,-89.10338154,28.15638157,-89.10361104
608174123800,MB016,ST00BP00,G07962,MC,  806,Shell Offshore Inc.,10/30/2012,*****,*****,*****,232,*****,3/15/2018,3/21/2018,E,ST,N,3039,N,G07963,28.15980526,-89.23925233,*****,*****
608174120800,MB002,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,6/4/2012,*****,*****,*****,82,*****,11/12/2018,11/20/2018,E,ST,N,3039,S,G07963,28.15987109,-89.23923067,*****,*****
608174120700,MB008,ST00BP00,G07958,MC,  763,Shell Offshore Inc.,6/18/2012,20446,14247,14015,232,,10/25/2015,11/10/2015,E,ST,N,3037,N,G07963,28.16001332,-89.239114,28.18396062,-89.2187087
608174120500,  001,ST00BP00,G26252,MC,  391,Shell Offshore Inc.,3/2/2012,26605,25814,25739,75,,7/16/2012,8/5/2012,E,ST,N,7160,N,G26252,28.61799294,-88.02633305,28.61130184,-88.02946785
608174120400,  002,ST00BP00,G31534,MC,  940,Shell Offshore Inc.,1/20/2012,31846,29485,29404,81,,5/12/2012,12/18/2012,E,ST,N,4004,S,G31534,28.00820286,-89.16254778,28.01869256,-89.14406398
608174053101,  003,ST01BP00,G09873,MC,  810,Shell Offshore Inc.,6/4/1996,22488,18809,18728,81,13810,6/10/1996,12/25/2008,E,ST,N,3943,S,G09873,28.1500989,-89.08191333,28.1636105,-89.06847433
608174046001, A001,ST01BP00,G07963,MC,  807,Shell Offshore Inc.,3/19/1997,15201,12350,12158,192,13036,3/28/1997,10/15/2012,E,ST,N,2945,N,G07963,28.16938555,-89.22279549,28.15808515,-89.21890269
608174119300,  003,ST00BP00,G19939,MC,  348,Shell Offshore Inc.,7/25/2011,26862,26642,26567,75,,11/22/2011,12/6/2011,E,ST,N,7257,N,G19939,28.63441416,-87.98217491,28.63642836,-87.97884561
608174036200,  001,ST00BP02,G07963,MC,  807,Shell Offshore Inc.,11/1/1989,18231,18171,18123,48,,11/30/1989,12/13/1989,E,ST,N,3013,N,G07963,28.1546017,-89.23543926,28.1563979,-89.23698146
608174047601, A005,ST01BP00,G07958,MC,  763,Shell Offshore Inc.,9/29/1995,18623,14627,14435,192,16558,6/20/1997,10/19/2009,E,ST,N,2945,N,G07963,28.1695911,-89.2228952,28.1835624,-89.2064709
608174053100,  003,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,2/18/1996,20293,19828,19747,81,,5/7/1996,5/23/1996,E,ST,N,3943,N,G09873,28.1500989,-89.08191333,28.1513418,-89.08877913
608174033570,  001,ST00BP00,G05830,MC,  241,Marathon Oil Company,6/29/1988,4729,4726,4689,37,,7/13/1988,7/14/1988,E,ST,N,2415,N,G05830,28.73912616,-88.93624092,28.73884976,-88.93619652
608174117202,  001,ST02BP00,G26253,MC,  392,Shell Offshore Inc.,2/17/2010,27545,25959,25884,75,25960,2/21/2010,3/2/2010,E,ST,N,7217,N,G26253,28.61877068,-87.99971526,28.61013128,-87.99676366
608174116503,  001,ST01BP00,G31534,MC,  940,Shell Offshore Inc.,1/8/2010,31456,30504,30422,82,17049,3/29/2010,4/4/2010,E,ST,N,4038,N,G22919,28.00392775,-89.16596858,28.01715295,-89.16595228
608174117201,  001,ST01BP00,G26253,MC,  392,Shell Offshore Inc.,12/29/2009,26828,25949,25874,75,21634,1/29/2010,2/17/2010,E,ST,N,7217,N,G26253,28.61877068,-87.99971526,28.61249738,-87.99634186
608174116502,  001,ST00BP02,G22919,MC,  984,Shell Offshore Inc.,11/18/2009,31236,30722,30640,82,26154,12/21/2009,10/20/2009,E,ST,N,4038,N,G22919,28.00392775,-89.16596858,28.00278365,-89.15904278
608174117200,  001,ST00BP00,G26253,MC,  392,Shell Offshore Inc.,9/1/2009,25078,25077,25002,75,,12/21/2009,12/29/2009,E,ST,N,7217,N,G26253,28.61877068,-87.99971526,28.61874898,-87.99980906
608174116501,  001,ST00BP01,G22919,MC,  984,Shell Offshore Inc.,4/17/2009,32013,31450,31368,82,12925,7/3/2009,11/18/2009,E,ST,N,4038,N,G22919,28.00392775,-89.16596858,28.00222915,-89.15510388
608174116500,  001,ST00BP00,G22919,MC,  984,Shell Offshore Inc.,2/23/2009,15699,15698,15616,82,,3/27/2009,4/16/2009,E,ST,N,4038,N,G22919,28.00392775,-89.16596858,28.00384705,-89.16594508
608174053103,UI003,ST02BP01,G09873,MC,  810,Shell Offshore Inc.,2/1/2009,21015,17947,17872,75,20480,2/10/2009,2/24/2009,E,ST,N,3943,N,G09873,28.1500989,-89.08191333,28.1477106,-89.05896383
608174103301,  003,ST01BP00,G07957,MC,  762,Shell Offshore Inc.,2/1/2009,22075,21508,21436,72,12947,3/11/2009,3/17/2009,D,ST,N,3151,N,G07957,28.18869253,-89.26909395,28.19021253,-89.27718605
608174048001, A009,ST01BP00,G09881,MC,  850,Shell Offshore Inc.,1/13/2009,21920,11292,11100,192,5628,3/12/2009,7/9/2009,E,ST,N,2945,N,G07963,28.16955082,-89.22287715,28.13402202,-89.24131845
608174020700,  001,ST00BP00,G05870,MC,  852,Shell Offshore Inc.,12/7/1983,12102,12093,12060,33,,6/11/1984,7/16/1984,E,ST,N,3515,N,G05870,28.11299775,-89.15375204,28.11334725,-89.15380924
608174115500, P007,ST00BP00,G06981,MC,  808,Shell Offshore Inc.,1/1/2009,18842,13877,13795,82,,2/16/2009,3/7/2017,D,ST,N,3646,S,G05868,28.17568747,-89.11732558,28.16731527,-89.14576738
608174053102,UI003,ST02BP00,G09873,MC,  810,Shell Offshore Inc.,12/25/2008,21016,17951,17876,75,8514,1/21/2009,2/1/2009,E,ST,N,3943,N,G09873,28.1500989,-89.08191333,28.1476046,-89.05904443
608174088205,PI002,ST04BP01,G12166,MC,  765,Shell Offshore Inc.,8/25/2008,19385,18573,18491,82,15907,10/14/2008,8/17/2009,D,ST,N,3544,S,G12166,28.18457819,-89.13206539,28.19168069,-89.12604249
608174020770,  001,ST01BP00,G05870,MC,  852,Shell Offshore Inc.,6/14/1984,9476,9307,9274,33,7675,6/18/1984,6/18/1984,E,ST,N,3530,N,G05870,28.11299775,-89.15375204,28.11304405,-89.15140314
608174047901, A008,ST00BP01,G09882,MC,  851,Shell Offshore Inc.,1/24/2008,24603,10743,10551,192,6645,5/16/2008,5/18/2008,E,ST,N,2945,N,G07963,28.16957305,-89.22295298,28.12359495,-89.21843538
608174044500,  003,ST00BP01,G03799,MC,  267,Shell Offshore Inc.,4/15/1993,13036,11357,11285,72,4459,5/5/1993,5/12/1993,E,ST,N,555,N,G02968,28.64145593,-89.8205263,28.64948953,-89.8243577
608174118800,  003,ST00BP00,G28030,MC,  948,Fieldwood Energy LLC,12/7/2011,17564,17563,17479,84,,1/31/2012,4/8/2012,E,ST,N,6060,N,G28030,28.02474429,-88.74822276,28.02475849,-88.74835336
608174118400,  002,ST00BP00,G27278,MC,  519,Fieldwood Energy LLC,4/16/2010,13585,13585,13501,84,,5/29/2010,4/20/2011,D,ST,N,6500,S,G27278,28.46860754,-88.25019553,28.46849514,-88.25005643
608174116200,  001,ST00BP00,G27278,MC,  519,Fieldwood Energy LLC,1/14/2009,19053,18976,18898,78,,3/23/2009,3/30/2009,E,ST,N,6526,S,G27278,28.45799163,-88.24617894,28.45790313,-88.24522424
608174114901,  002,ST01BP00,G28030,MC,  948,Fieldwood Energy LLC,10/7/2008,27091,26917,26842,75,25895,10/11/2008,7/12/2015,E,ST,N,6095,N,G28030,28.01565208,-88.75070427,28.01539338,-88.75525457
608174016870, A017,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,11/3/1981,12526,11375,11278,97,,12/10/1981,,D,ST,,425,N,G02968,28.64261917,-89.79426574,28.64024667,-89.80863924
608174007570, A002,ST01BP00,G02968,MC,  311,Fieldwood Energy LLC,8/29/1995,11282,11056,10962,94,10027,9/8/1995,10/9/1995,D,ST,,425,N,G02968,28.64260869,-89.79424052,28.64097729,-89.79611902
608174006571, A001,ST00BP01,G02968,MC,  311,Fieldwood Energy LLC,7/18/1979,9519,9295,9198,97,8184,8/1/1979,,D,ST,,425,N,G02968,28.64266404,-89.79422329,28.64648054,-89.79620699
608174006570, A001,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,6/18/1979,9897,9675,9578,97,,7/17/1979,,D,ST,,425,N,G02968,28.64266404,-89.79422329,28.64646514,-89.79642219
608174044570,  003,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,3/10/1993,5988,5987,5915,72,,3/30/1993,4/5/1993,E,ST,,555,N,G02968,28.64145593,-89.8205263,28.64159893,-89.8206001
608174093100, A009,ST00BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,4/28/2001,19500,14090,14012,78,,6/25/2001,7/1/2001,D,ST,,5422,N,G19925,28.86575612,-88.05617117,28.85092252,-88.03279227
608174132500,SS007,ST00BP00,G08484,MC,   84,Freeport-McMoRan Oil & Gas LLC,10/30/2015,8169,8110,8029,81,,10/31/2015,11/1/2015,E,ST,N,5416,N,G08484,28.89335155,-87.98461237,28.89418325,-87.98506677
608174129400,SS005,ST00BP00,G08484,MC,   84,Freeport-McMoRan Oil & Gas LLC,11/27/2014,14900,12253,12172,81,,1/19/2015,2/12/2015,E,ST,N,5190,N,G08797,28.91865473,-87.96613065,28.909825,-87.97718
608174015070, A012,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,2/28/1981,11448,11400,11303,97,,4/1/1981,4/8/1981,D,ST,N,425,N,G02968,28.6425954,-89.79421836,28.6444777,-89.79532496
608174000170,  003,ST02BP00,G02968,MC,  311,Fieldwood Energy LLC,3/3/1975,4400,4400,4312,88,4100,3/12/1975,3/12/1975,E,ST,N,520,N,G02968,28.63965093,-89.79952565,28.63963913,-89.79958125
608174016370, A016,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,6/15/1981,11900,11000,10903,97,,7/22/1981,8/5/1981,D,ST,N,425,N,G02968,28.64256427,-89.79426116,28.64270067,-89.80904156
608174114900,  002,ST00BP00,G28030,MC,  948,Fieldwood Energy LLC,5/25/2008,29533,29284,29209,75,,8/15/2008,10/7/2008,E,ST,N,6095,N,G28030,28.01565208,-88.75070427,28.01495108,-88.75714587
608174090800,SS003,ST00BP00,G08797,MC,   85,Freeport-McMoRan Oil & Gas LLC,12/11/2000,12050,11201,11108,93,,3/29/2001,4/4/2001,D,ST,,5317,N,G10977,28.88949447,-87.94271892,28.89260667,-87.94754112
608174085901,  001,ST01BP00,G18194,MC,  126,Freeport-McMoRan Oil & Gas LLC,11/17/1999,14254,14252,14174,78,13560,11/21/1999,11/22/1999,E,ST,,5308,N,G18194,28.87570308,-88.07505474,28.87555058,-88.07524624
608174085900,  001,ST00BP00,G18194,MC,  126,Freeport-McMoRan Oil & Gas LLC,10/31/1999,14450,14443,14365,78,,11/12/1999,11/17/1999,E,ST,,5308,N,G18194,28.87570308,-88.07505474,28.87546478,-88.07550994
608174085502,  002,ST02BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,10/3/1999,15590,14273,14195,78,10400,10/9/1999,10/19/1999,E,ST,,5468,N,G19925,28.85867442,-88.04210054,28.85322332,-88.04978214
608174085501,  002,ST01BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,9/29/1999,13228,13226,13148,78,12600,9/30/1999,10/3/1999,D,ST,,5468,N,G19925,28.85867442,-88.04210054,28.85850822,-88.04198324
608174085500,  002,ST00BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,9/14/1999,13762,13759,13681,78,,9/25/1999,9/29/1999,E,ST,,5468,N,G19925,28.85867442,-88.04210054,28.85846062,-88.04176764
608174085103,  001,ST03BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,8/23/1999,15107,13946,13868,78,11388,8/26/1999,8/27/1999,E,ST,,5423,N,G19925,28.86581782,-88.0563718,28.86898332,-88.062811
608174085102,  001,ST02BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,8/12/1999,16356,14549,14471,78,11520,8/17/1999,8/23/1999,E,ST,,5423,N,G19925,28.86581782,-88.0563718,28.85927082,-88.0644536
608174085101,  001,ST01BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,7/29/1999,14677,14667,14589,78,12400,8/6/1999,8/12/1999,D,ST,,5423,N,G19925,28.86581782,-88.0563718,28.86524852,-88.0561863
608174085100,  001,ST00BP00,G19925,MC,  127,Freeport-McMoRan Oil & Gas LLC,7/2/1999,13901,13896,13818,78,,7/27/1999,7/29/1999,E,ST,,5423,N,G19925,28.86581782,-88.0563718,28.86549062,-88.0561298
608174053501,  001,ST01BP00,G10977,MC,  129,Freeport-McMoRan Oil & Gas LLC,8/15/1996,13850,12117,12071,46,7918,8/30/1996,9/17/1996,E,ST,N,5370,N,G08797,28.89528164,-87.94444358,28.88480904,-87.94851058
608174053500,  001,ST00BP00,G08797,MC,   85,Freeport-McMoRan Oil & Gas LLC,7/2/1996,12315,11857,11811,46,,8/2/1996,8/15/1996,E,ST,N,5370,N,G08797,28.89528164,-87.94444358,28.89813554,-87.93961858
608174016805, A017,ST04BP01,G02968,MC,  311,Fieldwood Energy LLC,9/22/2001,5838,5371,5280,91,5183,9/22/2001,9/27/2001,D,ST,,425,N,G02968,28.64261917,-89.79426574,28.64193807,-89.79967554
608174016804, A017,ST04BP00,G02968,MC,  311,Fieldwood Energy LLC,8/28/2001,9488,8450,8359,91,5285,8/30/2001,9/20/2001,D,ST,,425,N,G02968,28.64261917,-89.79426574,28.64373147,-89.80539074
608174035370, A024,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,2/3/1989,8805,7744,7631,113,,3/9/1989,3/9/1989,D,ST,N,425,N,G02968,28.64266032,-89.79426994,28.64232812,-89.80191204
608174019270,  008,ST00BP00,G02968,MC,  311,Fieldwood Energy LLC,5/17/1983,11322,10410,10338,72,,6/29/1983,6/29/1983,E,ST,N,709,N,G02968,28.63479901,-89.81551778,28.64261271,-89.81529098
608104004301, A002,ST01BP00,G18208,MC,  265,Talos Energy Offshore LLC,12/19/2008,17351,11306,11198,108,2200,2/1/2009,3/10/2019,D,ST,N,271,N,G35292,28.66569569,-89.96941465,28.66634079,-89.93897975
608174094100, A003,ST00BP00,G16623,MC,  582,Murphy Exploration & Production Company - USA,7/28/2001,15410,13411,13339,72,,9/1/2001,9/4/2001,E,ST,,2214,N,G16623,28.39239178,-89.45336428,28.37959358,-89.45143678
608174087403, A001,ST00BP03,G16614,MC,  538,Murphy Exploration & Production Company - USA,4/5/2000,10587,9511,9437,74,10273,4/8/2000,4/10/2000,D,ST,,2223,N,G16623,28.39245675,-89.45342175,28.40152375,-89.45201905
608174087401, A001,ST00BP01,G16614,MC,  538,Murphy Exploration & Production Company - USA,2/3/2000,10293,9300,9226,74,6752,2/24/2000,3/13/2000,E,ST,,2223,N,G16623,28.39245675,-89.45342175,28.40097705,-89.45159585
608174087400, A001,ST00BP00,G16614,MC,  538,Murphy Exploration & Production Company - USA,1/14/2000,7229,6851,6777,74,,1/28/2000,2/3/2000,E,ST,,2223,N,G16623,28.39245675,-89.45342175,28.39603625,-89.45253385
608174085204, A002,ST03BP00,G16623,MC,  582,Murphy Exploration & Production Company - USA,1/1/2000,12750,10929,10855,74,1165,1/2/2000,6/7/2001,D,ST,,2223,S,G16623,28.39240093,-89.45346711,28.39230893,-89.46803391
608174102403,  005,ST01BP00,G24107,MC,  771,Eni US Operating Co. Inc.,2/10/2004,19729,15245,15160,85,13564,2/22/2004,11/30/2004,E,ST,N,5413,S,G16647,28.20863665,-88.79270649,28.19291735,-88.80238589
608174102401,  005,ST00BP01,G16647,MC,  772,Eni US Operating Co. Inc.,12/17/2003,14425,14097,14012,85,9011,1/29/2004,1/29/2004,E,ST,N,5413,N,G16647,28.20863665,-88.79270649,28.20497645,-88.79379699
608174102600,  001,ST00BP00,G16644,MC,  728,Eni US Operating Co. Inc.,11/14/2003,14448,13277,13205,72,,11/30/2003,11/14/2004,D,ST,N,5373,N,G16644,28.23696917,-88.77375268,28.23084847,-88.76542908
608174102400,  005,ST00BP00,G16647,MC,  772,Eni US Operating Co. Inc.,11/8/2003,9939,9933,9848,85,,11/25/2003,12/17/2003,E,ST,N,5413,N,G16647,28.20863665,-88.79270649,28.20811045,-88.79250169
608174101800,SS001,ST00BP00,G21164,MC,  296,Eni US Operating Co. Inc.,9/7/2003,11965,11318,11246,72,,10/11/2003,10/13/2003,E,ST,N,5229,N,G18207,28.71500251,-88.38328157,28.71054351,-88.38537397
608174095801, A006,ST00BP01,G19996,MC,  773,Eni US Operating Co. Inc.,2/6/2002,12831,12394,12312,82,11630,2/13/2002,4/27/2014,E,ST,,5610,N,G19996,28.20839235,-88.73730726,28.20396215,-88.73416226
608174095800,  007,ST00BP00,G19996,MC,  773,Eni US Operating Co. Inc.,12/6/2001,12414,12002,11920,82,,1/18/2002,2/6/2002,E,ST,,5610,N,G19996,28.20839235,-88.73730726,28.20438515,-88.73423766
608174085203, A002,ST02BP00,G16623,MC,  582,Murphy Exploration & Production Company - USA,12/6/1999,12982,11049,10975,74,4943,12/24/1999,1/1/2000,D,ST,,2223,N,G16623,28.39240093,-89.45346711,28.39231123,-89.46869751
608174085202, A002,ST01BP01,G16614,MC,  538,Murphy Exploration & Production Company - USA,11/5/1999,12115,10446,10372,74,6283,11/14/1999,12/6/1999,D,ST,,2223,N,G16623,28.39240093,-89.45346711,28.39603333,-89.46487811
608174085201, A002,ST01BP00,G16614,MC,  538,Murphy Exploration & Production Company - USA,10/25/1999,8980,8394,8320,74,5686,10/28/1999,11/5/1999,D,ST,,2223,N,G16623,28.39240093,-89.45346711,28.39386633,-89.45791711
608174085200, A002,ST00BP00,G16623,MC,  582,Murphy Exploration & Production Company - USA,8/4/1999,16950,15621,15547,74,,10/17/1999,10/25/1999,D,ST,,2223,N,G16623,28.39240093,-89.45346711,28.38034453,-89.45637941
608174091201,SS001,ST01BP00,G21752,MC,  299,Eni US Operating Co. Inc.,5/14/2001,11570,11429,11383,46,9981,5/23/2001,2/23/2005,E,ST,,5881,N,G21752,28.69610729,-88.22399333,28.69477569,-88.22490573
608174092900,  005,ST00BP00,G19996,MC,  773,Eni US Operating Co. Inc.,4/8/2001,15365,14727,14645,82,,6/3/2001,6/5/2001,E,ST,,5610,N,G19996,28.20861383,-88.7375678,28.21288193,-88.7418213
608174091200,SS001,ST00BP00,G21752,MC,  299,Eni US Operating Co. Inc.,4/8/2001,11542,11540,11494,46,,5/4/2001,5/14/2001,E,ST,,5881,N,G21752,28.69610729,-88.22399333,28.69601949,-88.22367563
608174088700,  003,ST00BP00,G19996,MC,  773,Eni US Operating Co. Inc.,5/16/2000,15000,14334,14271,63,,6/4/2000,6/15/2000,E,ST,,5595,N,G19996,28.21030036,-88.72712124,28.21553196,-88.73261074
608174031900,  001,ST00BP00,G06958,MC,  487,"Sojitz Energy Venture, Inc.",2/20/1988,10100,10100,10028,72,,3/22/1988,3/30/1988,E,ST,N,1519,N,G06958,28.44102164,-89.80884597,28.44097804,-89.80870857
608174039900, A005,ST00BP00,G06957,MC,  486,"Sojitz Energy Venture, Inc.",5/10/1991,12014,8526,8402,124,,6/1/1991,6/7/1991,E,ST,N,582,N,G06957,28.45596805,-89.85218944,28.43626535,-89.85210094
608174031000,  001,ST00BP00,G06957,MC,  486,"Sojitz Energy Venture, Inc.",12/30/1987,8902,8686,8614,72,,1/30/1988,2/5/1988,E,ST,N,1126,N,G06957,28.43039693,-89.84628399,28.43203563,-89.84958169
608174082300,  001,ST00BP00,G16647,MC,  772,Eni US Operating Co. Inc.,8/30/1998,14445,14441,14365,76,,1/27/1999,2/10/1999,E,ST,N,5491,N,G16647,28.22173499,-88.7661523,28.22186319,-88.7664674
608174081001,  002,ST01BP00,G25098,MC,  546,Eni US Operating Co. Inc.,5/25/1998,18090,17500,17427,73,8260,7/5/1998,3/14/2009,E,ST,N,2508,N,G25098,28.4356295,-89.06736278,28.4345611,-89.06042628
608174081000,  002,ST00BP00,G25098,MC,  546,Eni US Operating Co. Inc.,5/2/1998,10224,10190,10117,73,,5/23/1998,5/25/1998,E,ST,N,2508,N,G25098,28.4356295,-89.06736278,28.4359797,-89.06565378
608174036302,  001,ST02BP00,G05841,MC,  365,Eni US Operating Co. Inc.,9/9/1989,8945,8471,8403,68,2707,9/18/1989,9/19/1989,E,ST,N,600,N,G05841,28.60681148,-89.3170437,28.60061598,-89.3169091
608174043170,  001,ST00BP00,G08484,MC,   84,Plains Exploration & Production Company (PXP),10/18/1992,13607,13509,13463,46,,12/15/1992,12/18/1992,E,ST,N,5195,N,G08484,28.91900356,-87.97196026,28.91930666,-87.97365896
608174117600,IW004,ST00BP00,G04935,MC,   20,Taylor Energy Company LLC,11/6/2009,9712,8978,8906,72,,2/18/2010,2/27/2010,R,ST,N,440,N,G04935,28.93757112,-88.97122246,28.93437892,-88.97645186
608174017370,  001,ST00BP00,G04935,MC,   20,Taylor Energy Company LLC,1/1/1982,11509,9175,9101,74,,2/17/1982,2/20/1982,E,ST,N,479,N,G04935,28.94057875,-88.96614762,28.93353885,-88.97986802
608174116400,IW019,ST00BP00,G15459,MC,   21,Taylor Energy Company LLC,1/5/2009,7930,6345,6261,84,,4/20/2009,5/9/2009,R,ST,N,452,N,G04935,28.93615833,-88.96510725,28.92781783,-88.95854525
608174017770,  003,ST00BP00,G04935,MC,   20,Taylor Energy Company LLC,12/12/1982,4265,4252,4160,92,,1/10/1983,1/11/1983,E,ST,N,465,N,G04935,28.93791595,-88.97269416,28.93786925,-88.97301896
608174029170, A017,ST00BP00,G04935,MC,   20,Taylor Energy Company LLC,11/30/1986,6651,5486,5375,111,,12/12/1986,12/12/1986,D,ST,N,479,N,G04935,28.93813938,-88.97095696,28.94405538,-88.97790746
608174040300, A001,ST00BP00,G05841,MC,  365,Eni US Operating Co. Inc.,8/10/1991,8954,8304,8202,102,,8/21/1991,9/22/1991,D,ST,N,619,N,G05841,28.60089761,-89.31130506,28.59948711,-89.32038466
608174036303,  001,ST03BP00,G05841,MC,  365,Eni US Operating Co. Inc.,9/19/1989,8710,8541,8473,68,3815,9/28/1989,9/29/1989,E,ST,N,600,N,G05841,28.60681148,-89.3170437,28.60315598,-89.3166329
